trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,trans_num,is_fraud,density,trans_date,AM_PM,age,day_name,IIN
2019-03-23 22:11:11,4076173495454,fraud_Terry-Huel,shopping_net,1136.04,M,Kaktovik,AK,99747,66.6933,-153.994,239,Careers information officer,1996-04-01,bf713cc59b11ebf7acad97e44e18eeb0,1,12,2019-03-23,PM,22,Saturday,407617
2019-03-23 22:17:09,2720830304681674,fraud_Erdman-Schaden,personal_care,19.24,F,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,e7b20d52cdbe74cb5f814312301e3926,1,1042,2019-03-23,PM,44,Saturday,272083
2019-03-23 22:17:49,2720830304681674,fraud_Jakubowski Inc,home,245.23,F,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,a65bc10790b36bf9605c35a41a27baa9,1,1042,2019-03-23,PM,44,Saturday,272083
2019-03-23 22:20:58,4076173495454,fraud_Cormier LLC,shopping_net,973.84,M,Kaktovik,AK,99747,66.6933,-153.994,239,Careers information officer,1996-04-01,f45cab295e76e954df04e61e33a92643,1,12,2019-03-23,PM,22,Saturday,407617
2019-03-23 22:21:14,372520049757633,"fraud_Zboncak, Rowe and Murazik",shopping_net,945.66,F,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,02e84b980af8a4f760f193b9df11bbc9,1,2973,2019-03-23,PM,19,Saturday,372520
2019-03-23 22:23:06,372520049757633,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1204.67,F,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,d267a9b675f21a5d75b80e14f8a67b2b,1,2973,2019-03-23,PM,19,Saturday,372520
2019-03-23 22:36:07,213114122496591,fraud_Kerluke PLC,misc_net,745.25,M,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,c556cc10b327f0e53b3ef7a6a8fbc649,1,1024,2019-03-23,PM,55,Saturday,213114
2019-03-23 22:55:54,2720830304681674,fraud_Kirlin and Sons,personal_care,18.35,F,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,4b5b79570e38aa7351fe08cee131a858,1,1042,2019-03-23,PM,44,Saturday,272083
2019-03-23 22:59:29,4076173495454,fraud_Kerluke PLC,misc_net,739.18,M,Kaktovik,AK,99747,66.6933,-153.994,239,Careers information officer,1996-04-01,a81686406815936b61392fe7e61d9839,1,12,2019-03-23,PM,22,Saturday,407617
2019-03-23 23:15:00,2288813824604479,"fraud_Runte, Green and Emard",health_fitness,19.98,F,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,c1aef76598b539988711982d816c94cd,1,1537,2019-03-23,PM,37,Saturday,228881
2019-03-23 23:39:33,6540981358631302,fraud_Ebert-Daugherty,travel,12.41,M,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,5942ca67eea15c2cb27cb01aac6ef225,1,1034,2019-03-23,PM,51,Saturday,654098
2019-03-23 23:42:02,213114122496591,"fraud_Hagenes, Hermann and Stroman",travel,6.2,M,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,cbc9c0a0d6eb346f78b37669b4a9d38b,1,1024,2019-03-23,PM,55,Saturday,213114
2019-03-23 23:55:31,372520049757633,fraud_Howe PLC,entertainment,495.05,F,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,d84f279288d517fed32015ec3d8d09d4,1,2973,2019-03-23,PM,19,Saturday,372520
2019-03-24 01:25:42,501851115094,fraud_Erdman-Kertzmann,gas_transport,9.91,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,c0c82b31c6fb648e218db88f1bb005ed,1,15,2019-03-24,AM,19,Sunday,501851
2019-03-24 01:47:33,501851115094,fraud_Kuvalis Ltd,gas_transport,8.78,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,fe3a375d9b6a7b4981d19496cfc0ebb7,1,15,2019-03-24,AM,19,Sunday,501851
2019-03-24 01:50:55,501851115094,fraud_Lockman Ltd,grocery_pos,295.16,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,88c69024936628d84fdeb15eef4c4d61,1,15,2019-03-24,AM,19,Sunday,501851
2019-03-24 02:19:47,501851115094,fraud_Kunze Inc,grocery_pos,269.76,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,620246744916c8e177b4f2556fb5b297,1,15,2019-03-24,AM,19,Sunday,501851
2019-03-24 05:21:15,501851115094,"fraud_Casper, Hand and Zulauf",grocery_pos,307.86,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,a5fed034b654568b56f6d4795a4fa57e,1,15,2019-03-24,AM,19,Sunday,501851
2019-03-24 12:54:20,501851115094,fraud_Bednar Group,misc_net,1054.8,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,872bb2974a90d7d8ea3dd3c3e0ce5fe4,1,15,2019-03-24,PM,19,Sunday,501851
2019-03-24 20:32:49,501851115094,fraud_Pouros-Conroy,shopping_pos,1194.56,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,01bf7a14675b05386d21facc365ef071,1,15,2019-03-24,PM,19,Sunday,501851
2019-03-24 23:21:34,501851115094,fraud_Pagac LLC,shopping_pos,1256.43,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,ccf4cf00e542841f3aba024e3762dad3,1,15,2019-03-24,PM,19,Sunday,501851
2019-03-24 23:26:39,501851115094,fraud_Kris-Weimann,misc_net,708.06,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,11cf59a93dc3403843be0d7da15b50e1,1,15,2019-03-24,PM,19,Sunday,501851
2019-03-24 23:42:05,501851115094,fraud_Schmitt Ltd,misc_net,757.36,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,0e617e4fd31177b23137de39eb4d0687,1,15,2019-03-24,PM,19,Sunday,501851
2019-03-24 23:45:03,501851115094,fraud_Keeling-Crist,misc_pos,6.33,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,12b15d4c5309ae8cee42d0343fe0eccd,1,15,2019-03-24,PM,19,Sunday,501851
2019-03-25 00:51:04,5301645381939419,"fraud_Reilly, Heaney and Cole",gas_transport,8.45,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,ac72c2d759fabd3bf6081ae078d62b7d,1,11,2019-03-25,AM,80,Monday,530164
2019-03-25 01:44:04,501851115094,"fraud_Rowe, Batz and Goodwin",grocery_pos,301.9,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,25ebb37d04acaf025231b508c7a42191,1,15,2019-03-25,AM,19,Monday,501851
2019-03-25 01:48:08,501851115094,fraud_Strosin-Cruickshank,grocery_pos,282.54,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,c41fb522ce5ed6bf11d324f86d0ff986,1,15,2019-03-25,AM,19,Monday,501851
2019-03-25 01:57:18,4585132874641,fraud_Schmitt Inc,gas_transport,10.41,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,f5f77e363d2801dfdbb6a2c8cd733812,1,1535,2019-03-25,AM,46,Monday,458513
2019-03-25 03:11:31,371683116218417,fraud_Stracke-Lemke,grocery_pos,297.29,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,00a135f9b9d069d7bd2b45d2c9fa097c,1,513,2019-03-25,AM,90,Monday,371683
2019-03-25 03:11:58,5301645381939419,fraud_Kiehn-Emmerich,grocery_pos,315.55,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,5a8a76fb98500095342088997a84a8f6,1,11,2019-03-25,AM,80,Monday,530164
2019-03-25 03:55:08,5301645381939419,fraud_Prohaska-Murray,gas_transport,9.86,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,697410b832d62712dfdf5ec7e613ca2d,1,11,2019-03-25,AM,80,Monday,530164
2019-03-25 03:58:56,501851115094,fraud_Harris Inc,gas_transport,7.97,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,c1c86efd4b2d96e1bc707e6e39248598,1,15,2019-03-25,AM,19,Monday,501851
2019-03-25 09:04:04,4585132874641,"fraud_Labadie, Treutel and Bode",shopping_net,955.52,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,a3864c94fa5e77e958acc7675204d51f,1,1535,2019-03-25,AM,46,Monday,458513
2019-03-25 15:51:46,4585132874641,fraud_Bins-Howell,personal_care,21.96,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,aff237f22ab0d1b054e7e042e173f9a2,1,1535,2019-03-25,PM,46,Monday,458513
2019-03-25 17:10:29,5301645381939419,fraud_Mohr-Bayer,shopping_net,1162.35,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,8c0c28cf14f4e4216deda3220146981c,1,11,2019-03-25,PM,80,Monday,530164
2019-03-25 22:00:18,371683116218417,"fraud_Boehm, Predovic and Reinger",misc_pos,8.65,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,fda4fbaae1d499d543303bc631766dae,1,513,2019-03-25,PM,90,Monday,371683
2019-03-25 22:03:27,5301645381939419,fraud_Bahringer Group,health_fitness,18.08,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,e25e8c0466b39a44b9006682d12eea01,1,11,2019-03-25,PM,80,Monday,530164
2019-03-25 22:19:01,5301645381939419,fraud_Heathcote LLC,shopping_net,932.41,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,10867f773da784ca129f9096e4193f3b,1,11,2019-03-25,PM,80,Monday,530164
2019-03-25 22:25:51,4585132874641,fraud_Fadel-Hilpert,health_fitness,26.13,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,0317ce7c272b6f2b6fc455502142d043,1,1535,2019-03-25,PM,46,Monday,458513
2019-03-25 22:40:32,371683116218417,fraud_Kuhic LLC,shopping_net,951.47,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,a9c87e55c3e3e7de24bb9f5653c51913,1,513,2019-03-25,PM,90,Monday,371683
2019-03-25 22:56:04,371683116218417,fraud_Block-Parisian,misc_net,730.3,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,ce5e83b5f6645ed64c6430def2865ff1,1,513,2019-03-25,PM,90,Monday,371683
2019-03-25 23:00:18,4585132874641,"fraud_Haley, Batz and Auer",health_fitness,18.2,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,9391e8422987d84542b14f83b805a1ff,1,1535,2019-03-25,PM,46,Monday,458513
2019-03-25 23:00:24,4585132874641,fraud_Jacobi Inc,health_fitness,19.57,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,3dd9ccaf337fb02c0ddb43ae6768d01d,1,1535,2019-03-25,PM,46,Monday,458513
2019-03-25 23:01:04,371683116218417,"fraud_Reichert, Shanahan and Hayes",shopping_net,858.93,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,50ec5d3526d1e4a261933361fa099ee1,1,513,2019-03-25,PM,90,Monday,371683
2019-03-25 23:05:27,371683116218417,fraud_Mohr Inc,shopping_pos,866.89,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,006c3f03abfc2f1df27d9c73614c97de,1,513,2019-03-25,PM,90,Monday,371683
2019-03-25 23:26:51,5301645381939419,fraud_Kuhic LLC,shopping_net,797.05,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,39ea96dcd7954e1742a02a6e08e83a99,1,11,2019-03-25,PM,80,Monday,530164
2019-03-25 23:28:51,501851115094,fraud_Herman Inc,misc_pos,6.39,F,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,6048fd205add5d9f5af61208a5e7d948,1,15,2019-03-25,PM,19,Monday,501851
2019-03-25 23:42:42,4585132874641,"fraud_Koss, Hansen and Lueilwitz",home,231.12,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,493892f8de5293b5a716793795ea9239,1,1535,2019-03-25,PM,46,Monday,458513
2019-03-25 23:46:27,4585132874641,fraud_Altenwerth-Kilback,home,270.28,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,588f636a2f99207d4d6c94626444e45e,1,1535,2019-03-25,PM,46,Monday,458513
2019-03-25 23:47:37,4585132874641,fraud_Ratke and Sons,health_fitness,19.82,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,3221a5348bd8db4183f0b25356e35099,1,1535,2019-03-25,PM,46,Monday,458513
2019-03-25 23:57:54,371683116218417,fraud_Schoen Ltd,kids_pets,22.45,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,1bfb849ea9274e008ec8e872c746ecd3,1,513,2019-03-25,PM,90,Monday,371683
2019-03-26 00:09:31,4585132874641,fraud_Durgan-Auer,misc_net,758.05,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,89a9f1a88bfdc1c9cf2663a189a802fc,1,1535,2019-03-26,AM,46,Tuesday,458513
2019-03-26 00:38:04,5301645381939419,fraud_Deckow-O'Conner,grocery_pos,316.84,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,428f32e68e4c3814ed65191e74e20045,1,11,2019-03-26,AM,80,Tuesday,530164
2019-03-26 01:43:16,5301645381939419,fraud_Miller-Hauck,grocery_pos,315.96,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,b21e48eab15be0935d75a065ae1c8470,1,11,2019-03-26,AM,80,Tuesday,530164
2019-03-26 02:19:24,4585132874641,fraud_Heller-Langosh,gas_transport,8.12,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,40dc8cdc38d90691f6b85e3e570c3018,1,1535,2019-03-26,AM,46,Tuesday,458513
2019-03-26 03:50:50,5301645381939419,fraud_Parisian and Sons,gas_transport,9.21,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,74262074f6434759a04c1552384f7489,1,11,2019-03-26,AM,80,Tuesday,530164
2019-03-26 03:55:21,5301645381939419,fraud_Murray-Smitham,grocery_pos,289.41,M,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,b8c7e0dec30360487be1ff699127f104,1,11,2019-03-26,AM,80,Tuesday,530164
2019-03-26 16:29:40,371683116218417,fraud_Ankunding LLC,shopping_net,1051.21,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,1b532a60c37779f34709a21c8b294f53,1,513,2019-03-26,PM,90,Tuesday,371683
2019-03-26 23:13:50,371683116218417,"fraud_Quitzon, Green and Bashirian",shopping_pos,1057.1,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,050dc283c2f93d6adca0a24611f54dfc,1,513,2019-03-26,PM,90,Tuesday,371683
2019-03-26 23:21:48,371683116218417,fraud_Fisher Inc,shopping_net,1034.07,F,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,364916c8f7b79d7b8f93f248d765b52d,1,513,2019-03-26,PM,90,Tuesday,371683
2019-03-26 23:26:52,4585132874641,fraud_Beier and Sons,home,236.87,F,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,3d3d4e2004064f353748fc02a214ca90,1,1535,2019-03-26,PM,46,Tuesday,458513
2019-03-27 02:10:38,375904527651269,fraud_Rutherford-Mertz,grocery_pos,336.08,M,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,2529b1000980b2a31800f674ae85f277,1,1015,2019-03-27,AM,70,Wednesday,375904
2019-03-27 17:42:13,4003771737807706,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,850.83,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,ccdf0bac8bafc0db422b1eb50e599f46,1,1013,2019-03-27,PM,61,Wednesday,400377
2019-03-27 20:55:29,4003771737807706,fraud_Lemke-Gutmann,shopping_net,1142.62,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,4d420dd357bbceedbc0951b13d166fce,1,1013,2019-03-27,PM,61,Wednesday,400377
2019-03-27 22:00:55,375904527651269,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,335.02,M,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,a25ae6689417dd127df9917f037822e4,1,1015,2019-03-27,PM,70,Wednesday,375904
2019-03-27 23:12:03,375904527651269,fraud_Predovic Inc,shopping_net,1011.94,M,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,6a7999d3d6b61fcbd52133714cdb1afe,1,1015,2019-03-27,PM,70,Wednesday,375904
2019-03-27 23:25:32,4003771737807706,fraud_Kuhn LLC,misc_net,821.02,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,f0ae809cbf8871a8c53e8eac57360a01,1,1013,2019-03-27,PM,61,Wednesday,400377
2019-03-27 23:43:04,375904527651269,"fraud_Kilback, Nitzsche and Leffler",travel,7.55,M,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,5745bb649d46ac4905a52accd7a26242,1,1015,2019-03-27,PM,70,Wednesday,375904
2019-03-28 01:14:51,4003771737807706,fraud_Brekke and Sons,gas_transport,20.15,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,e7a1da5bb666c7dadcb30de39c656ed3,1,1013,2019-03-28,AM,61,Thursday,400377
2019-03-28 01:25:22,4003771737807706,"fraud_Swift, Bradtke and Marquardt",grocery_net,16.21,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,c9167cfd72a757baad47067e1862b631,1,1013,2019-03-28,AM,61,Thursday,400377
2019-03-28 01:58:39,4003771737807706,fraud_Schmitt Inc,gas_transport,19.71,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,4f9f68fc9f20d6fcf660ca23043d8941,1,1013,2019-03-28,AM,61,Thursday,400377
2019-03-28 13:46:25,4003771737807706,fraud_Lesch Ltd,shopping_pos,823.05,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,d57648a57d97af8e9192e4f9ae909e18,1,1013,2019-03-28,PM,61,Thursday,400377
2019-03-28 22:02:30,375904527651269,"fraud_Gottlieb, Considine and Schultz",shopping_net,1045.91,M,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,097eb6a1a35c56d95361b32a223473e0,1,1015,2019-03-28,PM,70,Thursday,375904
2019-03-28 22:35:57,375904527651269,fraud_Cruickshank-Mills,entertainment,621.8,M,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,897b81bd8dc81b0f303a548d8ae8f93c,1,1015,2019-03-28,PM,70,Thursday,375904
2019-03-28 22:56:46,4003771737807706,fraud_Jast Ltd,shopping_net,1126.82,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,9bfb781843c9bee37259f86cd9195fc2,1,1013,2019-03-28,PM,61,Thursday,400377
2019-03-28 23:39:44,4003771737807706,"fraud_Reichert, Rowe and Mraz",shopping_net,908.46,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,ecd972e4bcfa1d17e679c6e6554299e2,1,1013,2019-03-28,PM,61,Thursday,400377
2019-03-30 00:20:53,4629451965224809,"fraud_Ferry, Reichel and DuBuque",grocery_net,17.8,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,511eeea231e4247accc6c40af4b7cb47,1,1531,2019-03-30,AM,21,Saturday,462945
2019-03-30 01:11:15,3533012926413100,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,844.43,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,365d5dff66153e0473a5a68cd0599819,1,2101,2019-03-30,AM,25,Saturday,353301
2019-03-30 01:24:20,4629451965224809,fraud_Stracke-Lemke,grocery_pos,287.07,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,a3f9ffd7ab6ecff2c0f08fff92ac4cfe,1,1531,2019-03-30,AM,21,Saturday,462945
2019-03-30 03:02:30,4629451965224809,fraud_Kilback LLC,grocery_pos,320.93,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,fbbb593ad130aad4a7bc06361ce89d4e,1,1531,2019-03-30,AM,21,Saturday,462945
2019-03-30 22:02:04,4629451965224809,fraud_Metz-Boehm,shopping_pos,686.01,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,48ccf729218ee316909b85db3364bc4c,1,1531,2019-03-30,PM,21,Saturday,462945
2019-03-30 22:05:45,4629451965224809,fraud_Pfeffer and Sons,shopping_pos,874.83,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,9aa1d39aa0ad6c433ac0ff5cd359ae11,1,1531,2019-03-30,PM,21,Saturday,462945
2019-03-30 22:17:16,3533012926413100,fraud_Sawayn PLC,shopping_pos,866.48,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,e75b8ca989adfe473ba5d53883204ebd,1,2101,2019-03-30,PM,25,Saturday,353301
2019-03-30 22:20:26,3533012926413100,fraud_Donnelly LLC,entertainment,487.15,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,1f7868cd6804a55747332c1a6c687b2b,1,2101,2019-03-30,PM,25,Saturday,353301
2019-03-30 22:26:39,4629451965224809,"fraud_Gottlieb, Considine and Schultz",shopping_net,1051.95,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,aa29fd42123bda2a86fd02215f0e2ae5,1,1531,2019-03-30,PM,21,Saturday,462945
2019-03-30 22:41:55,3533012926413100,fraud_Kuhn LLC,shopping_pos,1014.26,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,f93fc70103cf81cac6a54c85583c5c7c,1,2101,2019-03-30,PM,25,Saturday,353301
2019-03-30 23:10:50,4629451965224809,fraud_Ullrich Ltd,kids_pets,22.1,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,13ceabf0d1ee7246a924928f2a6a4963,1,1531,2019-03-30,PM,21,Saturday,462945
2019-03-30 23:14:28,3533012926413100,fraud_Daugherty LLC,kids_pets,15.95,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,06cdff431df633f5c6b139f3d6495dee,1,2101,2019-03-30,PM,25,Saturday,353301
2019-03-30 23:31:51,4629451965224809,"fraud_Heathcote, Yost and Kertzmann",shopping_net,955.57,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,e7f158dd7595a2f93b667696d0b20130,1,1531,2019-03-30,PM,21,Saturday,462945
2019-03-30 23:52:19,4629451965224809,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,934.9,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,81c7580e8e3c5fd9d0738d518c90860c,1,1531,2019-03-30,PM,21,Saturday,462945
2019-03-31 00:01:02,4629451965224809,fraud_Bailey-Morar,grocery_pos,310.48,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,7cbf3f5d023693b4abc9ec37682d4913,1,1531,2019-03-31,AM,21,Sunday,462945
2019-03-31 01:05:29,4629451965224809,fraud_Brekke and Sons,gas_transport,8.82,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,60b7720ed62a2623dc002749bbf20fa0,1,1531,2019-03-31,AM,21,Sunday,462945
2019-03-31 03:16:48,4629451965224809,fraud_Kuphal-Predovic,misc_net,837.11,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,5f86b36df49d3e21f759aae0cfcbd260,1,1531,2019-03-31,AM,21,Sunday,462945
2019-03-31 15:37:51,6597888193422452,fraud_Gleason-Macejkovic,shopping_net,1108.62,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,2dbf1682fde4f2b2cf2b93b9ef2f09db,1,2064,2019-03-31,PM,54,Sunday,659788
2019-03-31 17:22:09,4629451965224809,"fraud_Zboncak, Rowe and Murazik",shopping_net,1170.83,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,05d157b2bc78b5cf6c929b3ea6de1f94,1,1531,2019-03-31,PM,21,Sunday,462945
2019-03-31 22:00:58,3533012926413100,fraud_Romaguera Ltd,health_fitness,17.91,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,f3aa17288a93c2fd072bd88e037fd850,1,2101,2019-03-31,PM,25,Sunday,353301
2019-03-31 22:03:08,4629451965224809,fraud_Gerlach Inc,shopping_net,1080.47,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,aa64aac667b2e1c7a95f74b77b799320,1,1531,2019-03-31,PM,21,Sunday,462945
2019-03-31 22:20:15,4629451965224809,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1048.63,F,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,722e13692c3f9d9b77a6e598115e4753,1,1531,2019-03-31,PM,21,Sunday,462945
2019-03-31 22:22:11,6597888193422452,fraud_Kerluke Inc,misc_net,694.57,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,491469e9ac40b9acd68fff16a57b3bfd,1,2064,2019-03-31,PM,54,Sunday,659788
2019-03-31 22:37:13,6597888193422452,"fraud_Zboncak, Rowe and Murazik",shopping_net,1185.32,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,13001ee4d8f41ae7a559506ee6befa43,1,2064,2019-03-31,PM,54,Sunday,659788
2019-03-31 23:05:46,6597888193422452,fraud_Jast Ltd,shopping_net,856.78,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,5dc7cf53dd98731182bd90507f752fee,1,2064,2019-03-31,PM,54,Sunday,659788
2019-03-31 23:23:54,6597888193422452,fraud_Kuphal-Predovic,misc_net,942.82,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,009ac806fe721f8e66f457521c06fda6,1,2064,2019-03-31,PM,54,Sunday,659788
